,home_win_loss_percentage,home_point_diff_total,home_win_loss_at_home_percentage,home_prev_eight_game_percentage,away_win_loss_percentage,away_point_diff_total,away_win_loss_at_away_percentage,away_prev_eight_game_percentage,winner
786,0.38,-77,0.3333333333333333,0.5,0.8113207547169812,358,0.72,0.75,1
787,0.39622641509433965,-65,0.4230769230769231,0.5,0.6346153846153846,191,0.52,0.75,0
788,0.6730769230769231,256,0.6896551724137931,0.75,0.6226415094339622,129,0.7142857142857143,0.375,1
789,0.6037735849056604,152,0.6896551724137931,0.875,0.43137254901960786,-180,0.375,0.375,1
790,0.5576923076923077,99,0.5833333333333334,0.875,0.35294117647058826,-210,0.30434782608695654,0.25,1
791,0.21153846153846154,-452,0.23076923076923078,0.5,0.82,555,0.72,0.625,0
792,0.5192307692307693,19,0.6538461538461539,0.5,0.37735849056603776,-88,0.44,0.625,0
793,0.5192307692307693,85,0.41379310344827586,0.625,0.75,272,0.8214285714285714,0.875,1
794,0.6481481481481481,290,0.64,0.625,0.36538461538461536,-123,0.3333333333333333,0.375,1
795,0.6730769230769231,267,0.52,0.5,0.25,-360,0.28,0.125,1
796,0.6415094339622641,311,0.5384615384615384,0.375,0.6923076923076923,192,0.6923076923076923,0.75,1
797,0.6226415094339622,152,0.56,0.5,0.6111111111111112,172,0.7,0.875,1
798,0.5283018867924528,101,0.6666666666666666,0.625,0.6545454545454545,295,0.6538461538461539,0.75,1
799,0.6481481481481481,326,0.75,0.375,0.6415094339622641,208,0.5384615384615384,0.75,1
800,0.30357142857142855,-336,0.28,0.25,0.5094339622641509,6,0.6296296296296297,0.375,1
801,0.22641509433962265,-567,0.2692307692307692,0.5,0.3888888888888889,-75,0.3448275862068966,0.625,0
802,0.7962962962962963,357,0.6923076923076923,0.625,0.6792452830188679,258,0.7,0.75,0
803,0.3888888888888889,-82,0.35714285714285715,0.5,0.6296296296296297,167,0.5769230769230769,0.625,1
804,0.18867924528301888,-409,0.1111111111111111,0.25,0.4230769230769231,-200,0.4642857142857143,0.25,0
805,0.20754716981132076,-455,0.2222222222222222,0.375,0.5370370370370371,64,0.5925925925925926,0.375,1
806,0.6111111111111112,127,0.5,0.25,0.6,157,0.48,0.75,0
807,0.6428571428571429,280,0.6333333333333333,0.625,0.6792452830188679,177,0.6666666666666666,0.625,1
808,0.5660377358490566,107,0.6,0.875,0.37735849056603776,-181,0.2962962962962963,0.25,1
809,0.3584905660377358,-128,0.32142857142857145,0.375,0.6792452830188679,283,0.8214285714285714,0.5,1
810,0.34615384615384615,-218,0.2916666666666667,0.25,0.39215686274509803,-76,0.4444444444444444,0.5,1
811,0.8235294117647058,558,0.7307692307692307,0.75,0.6296296296296297,204,0.5185185185185185,0.625,1
812,0.24528301886792453,-376,0.21428571428571427,0.125,0.40384615384615385,-209,0.4074074074074074,0.375,0
813,0.4230769230769231,-135,0.4642857142857143,0.5,0.5370370370370371,116,0.68,0.75,0
814,0.4339622641509434,-176,0.4827586206896552,0.375,0.5,-5,0.37037037037037035,0.375,0
815,0.6181818181818182,158,0.6551724137931034,0.5,0.5272727272727272,62,0.4642857142857143,0.25,1
816,0.6666666666666666,166,0.6428571428571429,0.5,0.6851851851851852,283,0.6666666666666666,0.75,1
817,0.6545454545454545,330,0.7586206896551724,0.5,0.3584905660377358,-210,0.41379310344827586,0.375,1
818,0.18518518518518517,-433,0.25925925925925924,0.125,0.6071428571428571,195,0.5,0.75,0
819,0.4,-73,0.3793103448275862,0.625,0.6,89,0.6896551724137931,0.25,1
820,0.5740740740740741,115,0.6153846153846154,0.875,0.7818181818181819,332,0.8620689655172413,0.5,0
821,0.4,-64,0.36666666666666664,0.75,0.8269230769230769,569,0.9230769230769231,0.875,1
822,0.3157894736842105,-325,0.3076923076923077,0.375,0.2222222222222222,-578,0.25925925925925924,0.375,1
823,0.5454545454545454,123,0.43333333333333335,0.875,0.37037037037037035,-189,0.2857142857142857,0.125,1
824,0.6491228070175439,291,0.6666666666666666,0.625,0.41509433962264153,-142,0.4482758620689655,0.375,1
825,0.6666666666666666,267,0.5,0.5,0.7358490566037735,256,0.64,0.75,0
826,0.24074074074074073,-385,0.2692307692307692,0.125,0.38461538461538464,-84,0.32,0.5,1
827,0.42592592592592593,-190,0.36,0.375,0.21818181818181817,-583,0.17857142857142858,0.25,1
828,0.625,163,0.5925925925925926,0.625,0.5636363636363636,104,0.5925925925925926,0.75,1
829,0.6727272727272727,188,0.7037037037037037,0.5,0.2222222222222222,-453,0.25,0.5,1
830,0.509090909090909,9,0.39285714285714285,0.375,0.6727272727272727,261,0.64,0.625,1
831,0.36363636363636365,-214,0.27586206896551724,0.125,0.41509433962264153,-200,0.42857142857142855,0.5,0
832,0.5178571428571429,57,0.4482758620689655,0.125,0.37735849056603776,-91,0.3076923076923077,0.5,0
833,0.37037037037037035,-112,0.4230769230769231,0.5,0.6181818181818182,193,0.5,0.5,1
834,0.6607142857142857,357,0.7666666666666667,0.5,0.7407407407407407,262,0.6538461538461539,0.75,0
835,0.5892857142857143,72,0.48148148148148145,0.25,0.8113207547169812,563,0.7037037037037037,0.75,0
836,0.4107142857142857,-56,0.4,0.625,0.6140350877192983,213,0.5185185185185185,0.75,0
837,0.5535714285714286,148,0.6923076923076923,0.875,0.4107142857142857,-58,0.46153846153846156,0.75,1
838,0.6551724137931034,302,0.6785714285714286,0.625,0.6607142857142857,258,0.6153846153846154,0.5,1
839,0.3275862068965517,-320,0.3333333333333333,0.5,0.43636363636363634,-179,0.38461538461538464,0.375,0
840,0.7857142857142857,343,0.7037037037037037,0.5,0.6610169491525424,309,0.6896551724137931,0.75,1
841,0.3888888888888889,-86,0.3333333333333333,0.625,0.18181818181818182,-451,0.25,0.125,1
842,0.631578947368421,179,0.6071428571428571,0.75,0.4074074074074074,-153,0.36,0.375,0
843,0.6785714285714286,199,0.7142857142857143,0.625,0.6491228070175439,354,0.7419354838709677,0.5,1
844,0.5535714285714286,88,0.5172413793103449,0.625,0.21428571428571427,-594,0.1724137931034483,0.25,1
845,0.21818181818181817,-464,0.18518518518518517,0.5,0.5789473684210527,65,0.6666666666666666,0.25,1
846,0.5178571428571429,12,0.6428571428571429,0.375,0.42592592592592593,-172,0.4482758620689655,0.625,1
847,0.35714285714285715,-242,0.4444444444444444,0.125,0.5087719298245614,52,0.5714285714285714,0.125,0
848,0.38181818181818183,-103,0.4444444444444444,0.5,0.2545454545454545,-378,0.2962962962962963,0.125,0
849,0.35185185185185186,-237,0.28,0.25,0.7454545454545455,265,0.6666666666666666,0.75,1
850,0.6545454545454545,261,0.7931034482758621,0.5,0.6071428571428571,184,0.4827586206896552,0.5,1
851,0.6206896551724138,222,0.5357142857142857,0.75,0.8148148148148148,570,0.7142857142857143,0.75,1
852,0.5172413793103449,66,0.4666666666666667,0.25,0.5614035087719298,161,0.7037037037037037,0.875,1
853,0.40350877192982454,-71,0.3548387096774194,0.75,0.6271186440677966,233,0.7096774193548387,0.75,1
854,0.21052631578947367,-610,0.16666666666666666,0.25,0.5689655172413793,45,0.4642857142857143,0.25,1
855,0.7894736842105263,360,0.8666666666666667,0.625,0.3220338983050847,-323,0.32142857142857145,0.5,1
856,0.4,-65,0.4642857142857143,0.625,0.41818181818181815,-141,0.38461538461538464,0.375,1
857,0.40350877192982454,-65,0.3870967741935484,0.5,0.17857142857142858,-472,0.10714285714285714,0.0,0
858,0.6491228070175439,251,0.5925925925925926,0.5,0.8,559,0.6896551724137931,0.625,0
859,0.6206896551724138,167,0.5862068965517241,0.75,0.23214285714285715,-444,0.27586206896551724,0.625,1
860,0.6842105263157895,204,0.7241379310344828,0.625,0.41818181818181815,-178,0.43333333333333335,0.5,1
861,0.7321428571428571,253,0.6428571428571429,0.625,0.6379310344827587,349,0.5185185185185185,0.5,0
862,0.5263157894736842,18,0.6551724137931034,0.5,0.44642857142857145,-176,0.5,0.5,1
863,0.3508771929824561,-256,0.42857142857142855,0.125,0.375,-106,0.42857142857142855,0.5,0
864,0.36363636363636365,-225,0.43333333333333335,0.375,0.5964912280701754,168,0.4666666666666667,0.375,0
865,0.26785714285714285,-375,0.2413793103448276,0.25,0.5614035087719298,104,0.6071428571428571,0.625,1
866,0.6607142857142857,277,0.8,0.625,0.5517241379310345,157,0.41935483870967744,0.875,1
867,0.559322033898305,37,0.4482758620689655,0.25,0.39655172413793105,-71,0.375,0.5,1
868,0.43859649122807015,-178,0.4838709677419355,0.5,0.7931034482758621,367,0.8709677419354839,0.625,0
869,0.19298245614035087,-466,0.13793103448275862,0.125,0.6379310344827587,227,0.6774193548387096,0.5,1
870,0.22807017543859648,-451,0.17857142857142858,0.5,0.7192982456140351,235,0.7931034482758621,0.5,0
871,0.65,292,0.6129032258064516,0.625,0.4107142857142857,-182,0.41935483870967744,0.375,0
872,0.5254237288135594,70,0.5862068965517241,0.375,0.603448275862069,179,0.4838709677419355,0.375,0
873,0.38596491228070173,-84,0.3448275862068966,0.625,0.5517241379310345,96,0.5,0.625,1
874,0.6271186440677966,174,0.6,0.75,0.6440677966101694,367,0.5357142857142857,0.625,0
875,0.6896551724137931,208,0.7333333333333333,0.625,0.6166666666666667,226,0.5172413793103449,0.75,1
876,0.4107142857142857,-57,0.4827586206896552,0.625,0.8035714285714286,583,0.7,0.75,0
877,0.41379310344827586,-64,0.48148148148148145,0.75,0.22413793103448276,-602,0.2857142857142857,0.25,1
878,0.31666666666666665,-330,0.3125,0.5,0.4107142857142857,-149,0.37037037037037035,0.25,0
879,0.35714285714285715,-236,0.41935483870967744,0.375,0.6666666666666666,280,0.8064516129032258,0.625,0
880,0.2807017543859649,-367,0.32142857142857145,0.375,0.5423728813559322,154,0.40625,0.75,0
881,0.3448275862068966,-278,0.41379310344827586,0.125,0.5344827586206896,20,0.6666666666666666,0.5,0
882,0.22033898305084745,-622,0.16129032258064516,0.25,0.6271186440677966,222,0.5714285714285714,0.375,0
883,0.42105263157894735,-172,0.4375,0.375,0.8070175438596491,588,0.7096774193548387,0.75,1
884,0.43103448275862066,-180,0.37037037037037035,0.5,0.5166666666666667,43,0.5666666666666667,0.25,1
885,0.22413793103448276,-455,0.26666666666666666,0.375,0.65,377,0.5517241379310345,0.75,0
886,0.639344262295082,282,0.6666666666666666,0.5,0.5423728813559322,27,0.41379310344827586,0.625,1
887,0.42105263157894735,-134,0.39285714285714285,0.25,0.27586206896551724,-374,0.3103448275862069,0.375,1
888,0.6065573770491803,224,0.5,0.625,0.40350877192982454,-62,0.4666666666666667,0.5,1
889,0.20689655172413793,-461,0.27586206896551724,0.25,0.3508771929824561,-247,0.40625,0.375,0
890,0.7966101694915254,369,0.7142857142857143,0.625,0.6949152542372882,210,0.7419354838709677,0.75,1
891,0.6166666666666667,164,0.5806451612903226,0.625,0.5666666666666667,41,0.6774193548387096,0.25,1
892,0.7241379310344828,239,0.6551724137931034,0.625,0.39655172413793105,-77,0.4482758620689655,0.75,0
893,0.3389830508474576,-285,0.4,0.125,0.5423728813559322,89,0.4838709677419355,0.5,1
894,0.423728813559322,-44,0.5,0.75,0.2033898305084746,-499,0.26666666666666666,0.25,1
895,0.3114754098360656,-345,0.3103448275862069,0.375,0.5081967213114754,26,0.45161290322580644,0.25,0
896,0.39655172413793105,-93,0.32142857142857145,0.5,0.4067796610169492,-66,0.36666666666666664,0.75,1
897,0.43103448275862066,-170,0.4230769230769231,0.5,0.43103448275862066,-133,0.4666666666666667,0.375,0
898,0.6333333333333333,233,0.5862068965517241,0.375,0.6129032258064516,255,0.71875,0.625,0
899,0.6833333333333333,202,0.6206896551724138,0.625,0.711864406779661,228,0.7666666666666667,0.5,0
900,0.4406779661016949,-163,0.39285714285714285,0.5,0.2711864406779661,-375,0.23333333333333334,0.375,1
901,0.22033898305084745,-460,0.25806451612903225,0.25,0.35,-274,0.41935483870967744,0.25,0
902,0.5333333333333333,18,0.4,0.625,0.3898305084745763,-75,0.4074074074074074,0.375,1
903,0.55,161,0.42424242424242425,0.75,0.21666666666666667,-633,0.27586206896551724,0.125,1
904,0.6101694915254238,206,0.5,0.5,0.3620689655172414,-209,0.3076923076923077,0.375,1
905,0.7931034482758621,586,0.6875,0.625,0.5333333333333333,78,0.46875,0.375,1
906,0.6557377049180327,382,0.5666666666666667,0.75,0.6724137931034483,291,0.5185185185185185,0.625,0
907,0.6229508196721312,169,0.59375,0.625,0.5573770491803278,166,0.7142857142857143,0.75,1
908,0.6779661016949152,296,0.5357142857142857,0.75,0.6451612903225806,291,0.6774193548387096,0.625,1
909,0.4406779661016949,-109,0.41379310344827586,0.5,0.6229508196721312,225,0.65625,0.25,1
910,0.43333333333333335,-21,0.5172413793103449,0.75,0.6290322580645161,172,0.6060606060606061,0.625,1
911,0.3064516129032258,-350,0.3,0.375,0.3559322033898305,-236,0.2962962962962963,0.375,1
912,0.21311475409836064,-638,0.15625,0.125,0.4,-67,0.3548387096774194,0.625,0
913,0.5573770491803278,36,0.43333333333333335,0.125,0.45,-157,0.41379310344827586,0.625,1
914,0.8,377,0.875,0.75,0.6190476190476191,263,0.5161290322580645,0.75,1
915,0.423728813559322,-194,0.4074074074074074,0.5,0.5161290322580645,31,0.46875,0.375,0
916,0.6721311475409836,200,0.71875,0.625,0.38333333333333336,-78,0.39285714285714285,0.375,1
917,0.7166666666666667,230,0.6666666666666666,0.5,0.26666666666666666,-381,0.22580645161290322,0.375,1
918,0.5409836065573771,21,0.6774193548387096,0.75,0.4067796610169492,-92,0.4838709677419355,0.5,0
919,0.6166666666666667,233,0.75,0.5,0.36065573770491804,-259,0.3,0.25,1
920,0.7966101694915254,595,0.9259259259259259,0.625,0.6349206349206349,272,0.59375,0.5,1
921,0.532258064516129,15,0.65625,0.75,0.7213114754098361,237,0.7741935483870968,0.625,1
922,0.609375,254,0.5,0.625,0.5238095238095238,39,0.48484848484848486,0.5,1
923,0.4426229508196721,-159,0.46875,0.5,0.35,-241,0.2857142857142857,0.375,1
924,0.2,-522,0.13333333333333333,0.25,0.4426229508196721,-7,0.5333333333333333,0.875,0
925,0.20967741935483872,-644,0.26666666666666666,0.125,0.8032786885245902,386,0.8787878787878788,0.75,1
926,0.21666666666666667,-475,0.25,0.25,0.6833333333333333,315,0.8125,0.75,1
927,0.5245901639344263,69,0.45454545454545453,0.25,0.5645161290322581,38,0.6875,0.25,1
928,0.3548387096774194,-268,0.2903225806451613,0.25,0.6774193548387096,210,0.7272727272727273,0.75,0
929,0.6229508196721312,242,0.7586206896551724,0.5,0.6190476190476191,158,0.6333333333333333,0.625,1
930,0.8,610,0.9285714285714286,0.625,0.6451612903225806,377,0.71875,0.625,1
931,0.4166666666666667,-202,0.39285714285714285,0.5,0.4098360655737705,-61,0.375,0.75,0
932,0.3770491803278688,-88,0.3793103448275862,0.25,0.45,-100,0.4838709677419355,0.625,0
933,0.31746031746031744,-345,0.3225806451612903,0.5,0.4166666666666667,-86,0.3448275862068966,0.625,1
934,0.5483870967741935,163,0.4117647058823529,0.625,0.6129032258064516,216,0.5666666666666667,0.125,1
935,0.26229508196721313,-388,0.21875,0.375,0.625,257,0.5757575757575758,0.5,0
936,0.45901639344262296,-93,0.43333333333333335,0.75,0.5555555555555556,32,0.41935483870967744,0.25,0
937,0.7903225806451613,378,0.6896551724137931,0.75,0.3442622950819672,-246,0.27586206896551724,0.25,1
938,0.45161290322580644,-154,0.43333333333333335,0.625,0.4098360655737705,-91,0.3333333333333333,0.625,0
939,0.609375,147,0.6129032258064516,0.5,0.7096774193548387,231,0.6451612903225806,0.5,0
940,0.532258064516129,75,0.6206896551724138,0.25,0.5396825396825397,21,0.6666666666666666,0.75,0
941,0.3492063492063492,-282,0.40625,0.25,0.19672131147540983,-528,0.25806451612903225,0.25,1
942,0.515625,29,0.47058823529411764,0.5,0.8032786885245902,618,0.9310344827586207,0.75,0
943,0.6349206349206349,369,0.5483870967741935,0.5,0.22950819672131148,-467,0.2727272727272727,0.375,1
944,0.45161290322580644,-1,0.375,0.875,0.328125,-340,0.34375,0.5,1
945,0.4098360655737705,-209,0.3793103448275862,0.375,0.546875,32,0.41935483870967744,0.75,0
946,0.6307692307692307,264,0.5882352941176471,0.5,0.6153846153846154,264,0.7272727272727273,0.625,0
947,0.6290322580645161,253,0.7666666666666667,0.625,0.6031746031746031,212,0.5483870967741935,0.125,1
948,0.41935483870967744,-54,0.3939393939393939,0.75,0.1935483870967742,-556,0.12903225806451613,0.25,1
949,0.25806451612903225,-395,0.3,0.375,0.3709677419354839,-95,0.36363636363636365,0.25,1
950,0.45161290322580644,-119,0.46875,0.75,0.3387096774193548,-271,0.26666666666666666,0.25,0
951,0.2222222222222222,-636,0.2903225806451613,0.25,0.6,137,0.5882352941176471,0.375,0
952,0.41935483870967744,-81,0.3548387096774194,0.625,0.7142857142857143,241,0.65625,0.5,1
953,0.4444444444444444,-164,0.41935483870967744,0.5,0.4032258064516129,-229,0.36666666666666664,0.25,1
954,0.5238095238095238,64,0.6,0.25,0.3230769230769231,-372,0.30303030303030304,0.375,1
955,0.5555555555555556,167,0.7241379310344828,0.625,0.640625,382,0.7272727272727273,0.5,0
956,0.359375,-254,0.42424242424242425,0.375,0.7936507936507936,403,0.8823529411764706,0.875,1
957,0.5076923076923077,11,0.5483870967741935,0.5,0.22580645161290322,-480,0.1724137931034483,0.25,1
958,0.8064516129032258,636,0.696969696969697,0.75,0.36507936507936506,-103,0.36666666666666664,0.125,1
959,0.6721311475409836,307,0.5172413793103449,0.625,0.6825396825396826,224,0.6333333333333333,0.75,1
960,0.4603174603174603,31,0.5483870967741935,0.875,0.53125,70,0.6129032258064516,0.375,1
961,0.5625,58,0.4375,0.375,0.703125,238,0.6363636363636364,0.5,1
962,0.42857142857142855,-49,0.4666666666666667,0.75,0.671875,219,0.6129032258064516,0.625,1
963,0.6349206349206349,263,0.7741935483870968,0.75,0.6212121212121212,297,0.5151515151515151,0.625,0
964,0.2698412698412698,-387,0.3225806451612903,0.375,0.19047619047619047,-561,0.125,0.25,0
965,0.4444444444444444,-126,0.45454545454545453,0.625,0.6060606060606061,146,0.625,0.5,1
966,0.21875,-645,0.28125,0.25,0.3492063492063492,-264,0.2903225806451613,0.25,1
967,0.42857142857142855,-78,0.5,0.625,0.3181818181818182,-378,0.29411764705882354,0.25,1
968,0.59375,202,0.53125,0.125,0.453125,-158,0.4375,0.5,1
969,0.546875,155,0.7,0.5,0.2222222222222222,-489,0.16666666666666666,0.25,1
970,0.6212121212121212,231,0.65625,0.375,0.6461538461538462,394,0.5625,0.625,1
971,0.36923076923076925,-241,0.4411764705882353,0.5,0.8095238095238095,643,0.9333333333333333,0.875,1
972,0.5151515151515151,20,0.5625,0.5,0.78125,390,0.6666666666666666,0.75,0
973,0.6774193548387096,312,0.8181818181818182,0.75,0.359375,-110,0.3548387096774194,0.0,1
974,0.46875,37,0.5625,0.875,0.4375,-71,0.5151515151515151,0.625,0
975,0.5692307692307692,78,0.696969696969697,0.5,0.34375,-271,0.28125,0.25,1
976,0.23076923076923078,-638,0.30303030303030304,0.375,0.3968253968253968,-235,0.42424242424242425,0.25,0
977,0.6923076923076923,218,0.6176470588235294,0.5,0.5230769230769231,64,0.4411764705882353,0.25,1
978,0.4375,-31,0.4838709677419355,0.875,0.35384615384615387,-129,0.34375,0.0,1
979,0.796875,632,0.6764705882352942,0.75,0.203125,-554,0.15151515151515152,0.375,1
980,0.5538461538461539,169,0.7096774193548387,0.5,0.5970149253731343,136,0.6060606060606061,0.375,1
981,0.6363636363636364,364,0.5454545454545454,0.625,0.6615384615384615,201,0.59375,0.5,0
982,0.5538461538461539,52,0.4375,0.75,0.3787878787878788,-230,0.45714285714285713,0.625,0
983,0.31343283582089554,-385,0.2857142857142857,0.25,0.6268656716417911,300,0.5294117647058824,0.625,0
984,0.625,260,0.75,0.75,0.21875,-503,0.16129032258064516,0.125,1
985,0.6,212,0.6666666666666666,0.25,0.6825396825396826,331,0.8235294117647058,0.875,0
986,0.5074626865671642,11,0.5454545454545454,0.375,0.2,-585,0.14705882352941177,0.25,1
987,0.265625,-394,0.3125,0.25,0.7846153846153846,399,0.6774193548387096,0.75,0
988,0.46153846153846156,33,0.5454545454545454,0.875,0.5909090909090909,196,0.6470588235294118,0.25,0
989,0.5757575757575758,94,0.7058823529411765,0.625,0.6875,347,0.5333333333333333,0.875,1
990,0.4461538461538462,-67,0.375,0.75,0.22727272727272727,-645,0.29411764705882354,0.25,1
991,0.696969696969697,231,0.78125,0.5,0.3880597014925373,-223,0.3125,0.75,1
992,0.4461538461538462,-168,0.45454545454545453,0.5,0.6323529411764706,315,0.5428571428571428,0.75,1
993,0.2153846153846154,-529,0.15625,0.125,0.40625,-228,0.4411764705882353,0.375,0
994,0.6268656716417911,261,0.6666666666666666,0.375,0.5606060606060606,178,0.71875,0.625,1
995,0.4461538461538462,-28,0.5,0.875,0.453125,-116,0.47058823529411764,0.75,1
996,0.3384615384615385,-287,0.2727272727272727,0.25,0.7878787878787878,404,0.6875,0.75,0
997,0.8,663,0.9354838709677419,0.75,0.26153846153846155,-399,0.30303030303030304,0.125,1
998,0.3484848484848485,-132,0.3333333333333333,0.0,0.7014925373134329,242,0.7878787878787878,0.625,1
999,0.19696969696969696,-598,0.14285714285714285,0.125,0.6307692307692307,286,0.7575757575757576,0.875,1
1000,0.6666666666666666,203,0.6060606060606061,0.5,0.3088235294117647,-400,0.3333333333333333,0.25,1
1001,0.5454545454545454,45,0.6470588235294118,0.625,0.5151515151515151,51,0.42857142857142855,0.25,1
1002,0.6268656716417911,362,0.7058823529411765,0.5,0.4461538461538462,-144,0.41935483870967744,0.625,1
1003,0.6231884057971014,301,0.5277777777777778,0.75,0.4153846153846154,-212,0.45714285714285713,0.375,1
1004,0.22388059701492538,-664,0.15151515151515152,0.25,0.3582089552238806,-122,0.38235294117647056,0.125,1
1005,0.45454545454545453,-154,0.45454545454545453,0.625,0.676923076923077,339,0.5161290322580645,0.75,1
1006,0.5970149253731343,215,0.5454545454545454,0.375,0.21212121212121213,-545,0.2647058823529412,0.125,1
1007,0.5882352941176471,127,0.5882352941176471,0.375,0.45454545454545453,14,0.5294117647058824,0.75,1
1008,0.6323529411764706,265,0.6764705882352942,0.5,0.30434782608695654,-413,0.2777777777777778,0.25,1
1009,0.5074626865671642,50,0.4166666666666667,0.25,0.6212121212121212,282,0.48484848484848486,0.75,0
1010,0.5522388059701493,174,0.4,0.625,0.45454545454545453,-48,0.5294117647058824,0.875,1
1011,0.3333333333333333,-294,0.3939393939393939,0.125,0.6323529411764706,369,0.7142857142857143,0.5,0
1012,0.803030303030303,666,0.9375,0.875,0.7910447761194029,411,0.696969696969697,0.75,1
1013,0.45454545454545453,0,0.5151515151515151,0.875,0.582089552238806,102,0.7142857142857143,0.75,0
1014,0.208955223880597,-594,0.28125,0.25,0.208955223880597,-550,0.15151515151515152,0.125,0
1015,0.6716417910447762,216,0.7352941176470589,0.5,0.38235294117647056,-234,0.30303030303030304,0.625,1
1016,0.5147058823529411,24,0.5588235294117647,0.5,0.5522388059701493,46,0.6571428571428571,0.625,1
1017,0.25757575757575757,-402,0.21212121212121213,0.125,0.44776119402985076,-4,0.5,0.75,0
1018,0.3,-418,0.2702702702702703,0.25,0.6666666666666666,335,0.5,0.625,1
1019,0.23529411764705882,-653,0.3142857142857143,0.375,0.20588235294117646,-597,0.2727272727272727,0.25,1
1020,0.4090909090909091,-237,0.4444444444444444,0.25,0.5,39,0.59375,0.25,1
1021,0.6285714285714286,326,0.7352941176470589,0.75,0.44776119402985076,-3,0.36363636363636365,0.625,1
1022,0.4626865671641791,-150,0.47058823529411764,0.625,0.37681159420289856,-244,0.29411764705882354,0.5,1
1023,0.5942028985507246,144,0.6,0.375,0.6029411764705882,220,0.6571428571428571,0.375,1
1024,0.5588235294117647,178,0.7272727272727273,0.625,0.7794117647058824,392,0.6764705882352942,0.625,1
1025,0.6376811594202898,270,0.6857142857142857,0.625,0.6911764705882353,232,0.6,0.5,0
1026,0.6268656716417911,293,0.5,0.75,0.44776119402985076,-52,0.36363636363636365,0.75,1
1027,0.3283582089552239,-305,0.38235294117647056,0.125,0.4393939393939394,-151,0.40625,0.5,1
1028,0.8059701492537313,685,0.9393939393939394,0.875,0.5441176470588235,44,0.42424242424242425,0.625,1
1029,0.6376811594202898,380,0.5588235294117647,0.5,0.5882352941176471,106,0.45454545454545453,0.75,1
1030,0.4411764705882353,-6,0.35294117647058826,0.5,0.417910447761194,-235,0.3870967741935484,0.375,0
1031,0.35294117647058826,-133,0.3235294117647059,0.125,0.6,160,0.6111111111111112,0.375,1
1032,0.6764705882352942,226,0.7428571428571429,0.625,0.5217391304347826,26,0.5714285714285714,0.625,0
1033,0.6956521739130435,243,0.6111111111111112,0.5,0.6567164179104478,328,0.48484848484848486,0.5,1
1034,0.8088235294117647,701,0.9411764705882353,0.875,0.45588235294117646,3,0.4117647058823529,0.875,1
1035,0.7681159420289855,384,0.6571428571428571,0.5,0.6323529411764706,305,0.7647058823529411,0.75,0
1036,0.4927536231884058,37,0.40540540540540543,0.25,0.6338028169014085,329,0.7428571428571429,0.75,0
1037,0.5652173913043478,186,0.7352941176470589,0.625,0.47058823529411764,-133,0.4857142857142857,0.625,1
1038,0.6428571428571429,394,0.7222222222222222,0.625,0.5362318840579711,28,0.4117647058823529,0.5,1
1039,0.5942028985507246,204,0.5294117647058824,0.375,0.2028985507246377,-613,0.1388888888888889,0.25,1
1040,0.4411764705882353,-64,0.35294117647058826,0.625,0.36231884057971014,-117,0.4,0.25,0
1041,0.30985915492957744,-411,0.35294117647058826,0.25,0.37142857142857144,-261,0.2857142857142857,0.5,0
1042,0.3382352941176471,-295,0.4,0.25,0.5797101449275363,92,0.4411764705882353,0.75,1
1043,0.22058823529411764,-547,0.17647058823529413,0.25,0.43283582089552236,-161,0.3939393939393939,0.375,0
1044,0.5285714285714286,41,0.4857142857142857,0.625,0.6285714285714286,259,0.6666666666666666,0.5,1
1045,0.2537313432835821,-409,0.29411764705882354,0.125,0.2463768115942029,-637,0.3333333333333333,0.5,1
1046,0.43478260869565216,-18,0.5142857142857142,0.375,0.6666666666666666,211,0.7222222222222222,0.625,0
1047,0.4264705882352941,-223,0.4594594594594595,0.5,0.43478260869565216,-72,0.5142857142857142,0.625,0
1048,0.2,-630,0.13513513513513514,0.25,0.7,254,0.7941176470588235,0.625,0
1049,0.5915492957746479,144,0.5714285714285714,0.375,0.4411764705882353,-150,0.4117647058823529,0.375,1
1050,0.4492753623188406,-12,0.4,0.75,0.21739130434782608,-558,0.2571428571428571,0.125,0
1051,0.8115942028985508,716,0.9428571428571428,0.875,0.5714285714285714,69,0.42857142857142855,0.625,1
1052,0.37142857142857144,-109,0.34285714285714286,0.375,0.6,221,0.6666666666666666,0.5,1
1053,0.6197183098591549,253,0.5714285714285714,0.5,0.6376811594202898,324,0.5142857142857142,0.75,1
1054,0.4857142857142857,19,0.5757575757575758,0.125,0.463768115942029,-151,0.4411764705882353,0.625,1
1055,0.5714285714285714,204,0.7428571428571429,0.75,0.2647058823529412,-395,0.3142857142857143,0.25,1
1056,0.34782608695652173,-272,0.4166666666666667,0.375,0.24285714285714285,-651,0.14705882352941177,0.5,1
1057,0.6470588235294118,317,0.47058823529411764,0.375,0.8142857142857143,747,0.9444444444444444,0.875,0
1058,0.43478260869565216,-162,0.4,0.25,0.42028985507246375,-242,0.375,0.5,0
1059,0.19718309859154928,-651,0.2647058823529412,0.25,0.647887323943662,401,0.7297297297297297,0.75,0
1060,0.3055555555555556,-430,0.34285714285714286,0.125,0.7571428571428571,365,0.8571428571428571,0.5,0
1061,0.5915492957746479,217,0.5142857142857142,0.5,0.5972222222222222,156,0.6216216216216216,0.5,0
1062,0.5633802816901409,38,0.4166666666666667,0.625,0.42857142857142855,-28,0.5,0.25,0
